anio,semana_anio,semana_mes,sector,categoria_delito_adaptada,conteo,semana_0,semana_1,semana_2,semana_3,semana_4,semana_5,semana_6,semana_7,semana_8,semana_9
2019,1,1,Granjas,Lesiones,0.0,323057.0,286283.0,409707.0,416876.0,428882.0,309645.0,85289.0,407440.0,438977.0,438268.0
2019,1,1,Hormiga,"Acoso, abuso, violación y otros delitos sexuales",0.0,476077.0,372308.0,546635.0,585035.0,647493.0,562662.0,102558.0,612843.0,663831.0,684193.0
2019,1,1,Hormiga,Amenazas,4.0,476077.0,372308.0,546635.0,585035.0,647493.0,562662.0,102558.0,612843.0,663831.0,684193.0
2019,1,1,Hormiga,Fraude,0.0,476077.0,372308.0,546635.0,585035.0,647493.0,562662.0,102558.0,612843.0,663831.0,684193.0
2019,1,1,Hormiga,Robo a negocio,6.0,476077.0,372308.0,546635.0,585035.0,647493.0,562662.0,102558.0,612843.0,663831.0,684193.0
2019,1,1,Hormiga,Robo a transeúnte,14.0,476077.0,372308.0,546635.0,585035.0,647493.0,562662.0,102558.0,612843.0,663831.0,684193.0
2019,1,1,Hormiga,"Robo de vehículo, autopartes y en transporte individual",0.0,476077.0,372308.0,546635.0,585035.0,647493.0,562662.0,102558.0,612843.0,663831.0,684193.0
2019,1,1,Hormiga,Robo en transporte público individual o colectivo,0.0,476077.0,372308.0,546635.0,585035.0,647493.0,562662.0,102558.0,612843.0,663831.0,684193.0
2019,1,1,Hormiga,Robo simple,2.0,476077.0,372308.0,546635.0,585035.0,647493.0,562662.0,102558.0,612843.0,663831.0,684193.0
2019,1,1,Hormiga,Homicidio,0.0,476077.0,372308.0,546635.0,585035.0,647493.0,562662.0,102558.0,612843.0,663831.0,684193.0
2019,1,1,Hormiga,Lesiones,4.0,476077.0,372308.0,546635.0,585035.0,647493.0,562662.0,102558.0,612843.0,663831.0,684193.0
