anio,semana_anio,semana_mes,sector,categoria_delito_adaptada,conteo,semana_0,semana_1,semana_2,semana_3,semana_4,semana_5,semana_6,semana_7,semana_8,semana_9
2019,1,1,Congreso,"Robo de vehículo, autopartes y en transporte individual",0.0,126494.0,144917.0,137644.0,205491.0,198158.0,146926.0,33583.0,181675.0,182818.0,190485.0
2019,1,1,Congreso,Amenazas,6.0,126494.0,144917.0,137644.0,205491.0,198158.0,146926.0,33583.0,181675.0,182818.0,190485.0
2019,1,1,Congreso,Robo a negocio,0.0,126494.0,144917.0,137644.0,205491.0,198158.0,146926.0,33583.0,181675.0,182818.0,190485.0
2019,1,1,Congreso,Robo en transporte público individual o colectivo,10.0,126494.0,144917.0,137644.0,205491.0,198158.0,146926.0,33583.0,181675.0,182818.0,190485.0
2019,1,1,Congreso,Robo simple,12.0,126494.0,144917.0,137644.0,205491.0,198158.0,146926.0,33583.0,181675.0,182818.0,190485.0
2019,1,1,Congreso,Homicidio,0.0,126494.0,144917.0,137644.0,205491.0,198158.0,146926.0,33583.0,181675.0,182818.0,190485.0
2019,1,1,Consulado,"Acoso, abuso, violación y otros delitos sexuales",0.0,34263.0,41943.0,65975.0,56959.0,57603.0,44203.0,11925.0,54877.0,55627.0,58156.0
2019,1,1,Consulado,Fraude,0.0,34263.0,41943.0,65975.0,56959.0,57603.0,44203.0,11925.0,54877.0,55627.0,58156.0
2019,1,1,Consulado,Lesiones,0.0,34263.0,41943.0,65975.0,56959.0,57603.0,44203.0,11925.0,54877.0,55627.0,58156.0
2019,1,1,Consulado,Robo a transeúnte,0.0,34263.0,41943.0,65975.0,56959.0,57603.0,44203.0,11925.0,54877.0,55627.0,58156.0
2019,1,1,Consulado,"Robo de vehículo, autopartes y en transporte individual",0.0,34263.0,41943.0,65975.0,56959.0,57603.0,44203.0,11925.0,54877.0,55627.0,58156.0
2019,1,1,Consulado,Amenazas,0.0,34263.0,41943.0,65975.0,56959.0,57603.0,44203.0,11925.0,54877.0,55627.0,58156.0
2019,1,1,Consulado,Robo a negocio,0.0,34263.0,41943.0,65975.0,56959.0,57603.0,44203.0,11925.0,54877.0,55627.0,58156.0
2019,1,1,Consulado,Robo en transporte público individual o colectivo,0.0,34263.0,41943.0,65975.0,56959.0,57603.0,44203.0,11925.0,54877.0,55627.0,58156.0
2019,1,1,Consulado,Robo simple,4.0,34263.0,41943.0,65975.0,56959.0,57603.0,44203.0,11925.0,54877.0,55627.0,58156.0
2019,1,1,Consulado,Homicidio,0.0,34263.0,41943.0,65975.0,56959.0,57603.0,44203.0,11925.0,54877.0,55627.0,58156.0
2019,1,1,Cuchilla,"Acoso, abuso, violación y otros delitos sexuales",0.0,69832.0,76912.0,102784.0,113167.0,115611.0,91549.0,20971.0,107932.0,113111.0,116787.0
2019,1,1,Cuchilla,Fraude,0.0,69832.0,76912.0,102784.0,113167.0,115611.0,91549.0,20971.0,107932.0,113111.0,116787.0
2019,1,1,Cuchilla,Lesiones,4.0,69832.0,76912.0,102784.0,113167.0,115611.0,91549.0,20971.0,107932.0,113111.0,116787.0
2019,1,1,Cuchilla,Robo a transeúnte,4.0,69832.0,76912.0,102784.0,113167.0,115611.0,91549.0,20971.0,107932.0,113111.0,116787.0
2019,1,1,Cuchilla,"Robo de vehículo, autopartes y en transporte individual",4.0,69832.0,76912.0,102784.0,113167.0,115611.0,91549.0,20971.0,107932.0,113111.0,116787.0
2019,1,1,Cuchilla,Amenazas,0.0,69832.0,76912.0,102784.0,113167.0,115611.0,91549.0,20971.0,107932.0,113111.0,116787.0
2019,1,1,Cuchilla,Robo a negocio,2.0,69832.0,76912.0,102784.0,113167.0,115611.0,91549.0,20971.0,107932.0,113111.0,116787.0
2019,1,1,Cuchilla,Robo en transporte público individual o colectivo,2.0,69832.0,76912.0,102784.0,113167.0,115611.0,91549.0,20971.0,107932.0,113111.0,116787.0
2019,1,1,Cuchilla,Robo simple,0.0,69832.0,76912.0,102784.0,113167.0,115611.0,91549.0,20971.0,107932.0,113111.0,116787.0
2019,1,1,Cuchilla,Homicidio,0.0,69832.0,76912.0,102784.0,113167.0,115611.0,91549.0,20971.0,107932.0,113111.0,116787.0
2019,1,1,Culhuacán,"Acoso, abuso, violación y otros delitos sexuales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Culhuacán,Fraude,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Culhuacán,Lesiones,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Culhuacán,Robo a transeúnte,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Culhuacán,"Robo de vehículo, autopartes y en transporte individual",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Culhuacán,Amenazas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Culhuacán,Robo a negocio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Culhuacán,Robo en transporte público individual o colectivo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Culhuacán,Robo simple,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Culhuacán,Homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Del Valle,"Acoso, abuso, violación y otros delitos sexuales",0.0,90215.0,95760.0,164218.0,170360.0,175534.0,152563.0,20827.0,156468.0,178169.0,178752.0
2019,1,1,Del Valle,Fraude,6.0,90215.0,95760.0,164218.0,170360.0,175534.0,152563.0,20827.0,156468.0,178169.0,178752.0
2019,1,1,Del Valle,Lesiones,2.0,90215.0,95760.0,164218.0,170360.0,175534.0,152563.0,20827.0,156468.0,178169.0,178752.0
2019,1,1,Del Valle,Robo a transeúnte,2.0,90215.0,95760.0,164218.0,170360.0,175534.0,152563.0,20827.0,156468.0,178169.0,178752.0
2019,1,1,Del Valle,"Robo de vehículo, autopartes y en transporte individual",0.0,90215.0,95760.0,164218.0,170360.0,175534.0,152563.0,20827.0,156468.0,178169.0,178752.0
2019,1,1,Del Valle,Amenazas,2.0,90215.0,95760.0,164218.0,170360.0,175534.0,152563.0,20827.0,156468.0,178169.0,178752.0
2019,1,1,Del Valle,Robo a negocio,2.0,90215.0,95760.0,164218.0,170360.0,175534.0,152563.0,20827.0,156468.0,178169.0,178752.0
